from_revision,from_code,to_revision,to_code,weight,note
H4,392329,H4,392329,1.0000,identity
H4,392330,H4,392330,1.0000,identity
H4,392340,H4,392340,1.0000,identity
H4,392350,H4,392350,1.0000,identity
H4,392390,H4,392390,1.0000,identity
H4,392410,H4,392410,1.0000,identity
H4,392490,H4,392490,1.0000,identity
H4,392510,H4,392510,1.0000,identity
H4,392520,H4,392520,1.0000,identity
H4,392530,H4,392530,1.0000,identity
H4,392590,H4,392590,1.0000,identity
H4,392610,H4,392610,1.0000,identity
H4,392620,H4,392620,1.0000,identity
H4,392630,H4,392630,1.0000,identity
H4,392640,H4,392640,1.0000,identity
H4,392690,H4,392690,1.0000,identity
H4,400110,H4,400110,1.0000,identity
H4,400121,H4,400121,1.0000,identity
H4,400122,H4,400122,1.0000,identity
H4,400129,H4,400129,1.0000,identity
H4,400130,H4,400130,1.0000,identity
H4,400211,H4,400211,1.0000,identity
H4,400219,H4,400219,1.0000,identity
H4,400220,H4,400220,1.0000,identity
H4,400231,H4,400231,1.0000,identity
H4,400239,H4,400239,1.0000,identity
H4,400241,H4,400241,1.0000,identity
H4,400249,H4,400249,1.0000,identity
H4,400251,H4,400251,1.0000,identity
H4,400259,H4,400259,1.0000,identity
H4,400260,H4,400260,1.0000,identity
H4,400270,H4,400270,1.0000,identity
H4,400280,H4,400280,1.0000,identity
H4,400291,H4,400291,1.0000,identity
H4,400299,H4,400299,1.0000,identity
H4,400300,H4,400300,1.0000,identity
H4,400400,H4,400400,1.0000,identity
H4,400510,H4,400510,1.0000,identity
H4,400520,H4,400520,1.0000,identity
H4,400591,H4,400591,1.0000,identity
H4,400599,H4,400599,1.0000,identity
H4,400610,H4,400610,1.0000,identity
H4,400690,H4,400690,1.0000,identity
H4,400700,H4,400700,1.0000,identity
H4,400811,H4,400811,1.0000,identity
H4,400819,H4,400819,1.0000,identity
H4,400821,H4,400821,1.0000,identity
H4,400829,H4,400829,1.0000,identity
H4,400911,H4,400911,1.0000,identity
H4,400912,H4,400912,1.0000,identity
H4,400921,H4,400921,1.0000,identity
H4,400922,H4,400922,1.0000,identity
H4,400931,H4,400931,1.0000,identity
H4,400932,H4,400932,1.0000,identity
H4,400941,H4,400941,1.0000,identity
H4,400942,H4,400942,1.0000,identity
H4,401011,H4,401011,1.0000,identity
H4,401012,H4,401012,1.0000,identity
H4,401019,H4,401019,1.0000,identity
H4,401031,H4,401031,1.0000,identity
H4,401032,H4,401032,1.0000,identity
H4,401033,H4,401033,1.0000,identity
H4,401034,H4,401034,1.0000,identity
H4,401035,H4,401035,1.0000,identity
H4,401036,H4,401036,1.0000,identity
H4,401039,H4,401039,1.0000,identity
H4,401110,H4,401110,1.0000,identity
H4,401120,H4,401120,1.0000,identity
H4,401130,H4,401130,1.0000,identity
H4,401140,H4,401140,1.0000,identity
H4,401150,H4,401150,1.0000,identity
H4,401161,H4,401161,1.0000,identity
H4,401194,H4,401194,1.0000,identity
H4,401199,H4,401199,1.0000,identity
H4,401211,H4,401211,1.0000,identity
H4,401212,H4,401212,1.0000,identity
H4,401213,H4,401213,1.0000,identity
H4,401219,H4,401219,1.0000,identity
H4,401220,H4,401220,1.0000,identity
H4,401290,H4,401290,1.0000,identity
H4,401310,H4,401310,1.0000,identity
H4,401320,H4,401320,1.0000,identity
H4,401390,H4,401390,1.0000,identity
H4,401410,H4,401410,1.0000,identity
H4,401490,H4,401490,1.0000,identity
H4,401511,H4,401511,1.0000,identity
H4,401519,H4,401519,1.0000,identity
H4,401590,H4,401590,1.0000,identity
H4,401610,H4,401610,1.0000,identity
H4,401691,H4,401691,1.0000,identity
H4,401692,H4,401692,1.0000,identity
H4,401693,H4,401693,1.0000,identity
H4,401694,H4,401694,1.0000,identity
H4,401695,H4,401695,1.0000,identity
H4,401699,H4,401699,1.0000,identity
H4,401700,H4,401700,1.0000,identity
H4,410120,H4,410120,1.0000,identity
H4,410150,H4,410150,1.0000,identity
H4,410190,H4,410190,1.0000,identity
H4,410210,H4,410210,1.0000,identity
H4,410221,H4,410221,1.0000,identity
H4,410229,H4,410229,1.0000,identity
H4,410320,H4,410320,1.0000,identity
H4,410330,H4,410330,1.0000,identity
H4,410390,H4,410390,1.0000,identity
H4,410411,H4,410411,1.0000,identity
H4,410419,H4,410419,1.0000,identity
H4,410441,H4,410441,1.0000,identity
H4,410449,H4,410449,1.0000,identity
H4,410510,H4,410510,1.0000,identity
H4,410530,H4,410530,1.0000,identity
H4,410621,H4,410621,1.0000,identity
H4,410622,H4,410622,1.0000,identity
H4,410631,H4,410631,1.0000,identity
H4,410632,H4,410632,1.0000,identity
H4,410640,H4,410640,1.0000,identity
H4,410691,H4,410691,1.0000,identity
H4,410692,H4,410692,1.0000,identity
H4,410711,H4,410711,1.0000,identity
H4,410712,H4,410712,1.0000,identity
H4,410719,H4,410719,1.0000,identity
H4,410791,H4,410791,1.0000,identity
H4,410792,H4,410792,1.0000,identity
H4,410799,H4,410799,1.0000,identity
H4,411200,H4,411200,1.0000,identity
H4,411310,H4,411310,1.0000,identity
H4,411320,H4,411320,1.0000,identity
H4,411330,H4,411330,1.0000,identity
H4,411390,H4,411390,1.0000,identity
H4,411410,H4,411410,1.0000,identity
H4,411420,H4,411420,1.0000,identity
H4,411510,H4,411510,1.0000,identity
H4,411520,H4,411520,1.0000,identity
H4,420100,H4,420100,1.0000,identity
H4,420211,H4,420211,1.0000,identity
H4,420212,H4,420212,1.0000,identity
H4,420219,H4,420219,1.0000,identity
H4,420221,H4,420221,1.0000,identity
H4,420222,H4,420222,1.0000,identity
H4,420229,H4,420229,1.0000,identity
H4,420231,H4,420231,1.0000,identity
H4,420232,H4,420232,1.0000,identity
H4,420239,H4,420239,1.0000,identity
H4,420291,H4,420291,1.0000,identity
H4,420292,H4,420292,1.0000,identity
H4,420299,H4,420299,1.0000,identity
H4,420310,H4,420310,1.0000,identity
H4,420321,H4,420321,1.0000,identity
H4,420329,H4,420329,1.0000,identity
H4,420330,H4,420330,1.0000,identity
H4,420340,H4,420340,1.0000,identity
H4,420500,H4,420500,1.0000,identity
H4,420600,H4,420600,1.0000,identity
H4,430110,H4,430110,1.0000,identity
H4,430130,H4,430130,1.0000,identity
H4,430160,H4,430160,1.0000,identity
H4,430180,H4,430180,1.0000,identity
H4,430190,H4,430190,1.0000,identity
H4,430211,H4,430211,1.0000,identity
H4,430219,H4,430219,1.0000,identity
H4,430220,H4,430220,1.0000,identity
H4,430230,H4,430230,1.0000,identity
H4,430310,H4,430310,1.0000,identity
H4,430390,H4,430390,1.0000,identity
H4,430400,H4,430400,1.0000,identity
H4,440110,H4,440110,1.0000,identity
H4,440121,H4,440121,1.0000,identity
H4,440122,H4,440122,1.0000,identity
H4,440131,H4,440131,1.0000,identity
H4,440139,H4,440139,1.0000,identity
H4,440210,H4,440210,1.0000,identity
H4,440290,H4,440290,1.0000,identity
H4,440310,H4,440310,1.0000,identity
H4,440320,H4,440320,1.0000,identity
H4,440341,H4,440341,1.0000,identity
H4,440349,H4,440349,1.0000,identity
H4,440391,H4,440391,1.0000,identity
H4,440392,H4,440392,1.0000,identity
H4,440399,H4,440399,1.0000,identity
H4,440410,H4,440410,1.0000,identity
H4,440420,H4,440420,1.0000,identity
H4,440500,H4,440500,1.0000,identity
H4,440610,H4,440610,1.0000,identity
H4,440690,H4,440690,1.0000,identity
H4,440710,H4,440710,1.0000,identity
H4,440721,H4,440721,1.0000,identity
H4,440722,H4,440722,1.0000,identity
H4,440725,H4,440725,1.0000,identity
H4,440726,H4,440726,1.0000,identity
H4,440727,H4,440727,1.0000,identity
H4,440728,H4,440728,1.0000,identity
H4,440729,H4,440729,1.0000,identity
H4,440791,H4,440791,1.0000,identity
H4,440792,H4,440792,1.0000,identity
H4,440793,H4,440793,1.0000,identity
H4,440794,H4,440794,1.0000,identity
H4,440795,H4,440795,1.0000,identity
H4,440799,H4,440799,1.0000,identity
H4,440810,H4,440810,1.0000,identity
H4,440831,H4,440831,1.0000,identity
H4,440839,H4,440839,1.0000,identity
H4,440890,H4,440890,1.0000,identity
H4,440910,H4,440910,1.0000,identity
H4,440921,H4,440921,1.0000,identity
H4,440929,H4,440929,1.0000,identity
H4,441011,H4,441011,1.0000,identity
H4,441012,H4,441012,1.0000,identity
H4,441019,H4,441019,1.0000,identity
H4,441090,H4,441090,1.0000,identity
H4,441112,H4,441112,1.0000,identity
H4,441113,H4,441113,1.0000,identity
H4,441114,H4,441114,1.0000,identity
H4,441192,H4,441192,1.0000,identity
H4,441193,H4,441193,1.0000,identity
H4,441194,H4,441194,1.0000,identity
H4,441210,H4,441210,1.0000,identity
H4,441231,H4,441231,1.0000,identity
H4,441232,H4,441232,1.0000,identity
H4,441239,H4,441239,1.0000,identity
H4,441294,H4,441294,1.0000,identity
H4,441299,H4,441299,1.0000,identity
H4,441300,H4,441300,1.0000,identity
H4,441400,H4,441400,1.0000,identity
H4,441510,H4,441510,1.0000,identity
H4,441520,H4,441520,1.0000,identity
H4,441600,H4,441600,1.0000,identity
H4,441700,H4,441700,1.0000,identity
H4,441810,H4,441810,1.0000,identity
H4,441820,H4,441820,1.0000,identity
H4,441840,H4,441840,1.0000,identity
H4,441850,H4,441850,1.0000,identity
H4,441860,H4,441860,1.0000,identity
H4,441871,H4,441871,1.0000,identity
H4,441872,H4,441872,1.0000,identity
H4,441879,H4,441879,1.0000,identity
H4,441890,H4,441890,1.0000,identity
H4,441900,H4,441900,1.0000,identity
H4,442010,H4,442010,1.0000,identity
H4,442090,H4,442090,1.0000,identity
H4,442110,H4,442110,1.0000,identity
H4,442190,H4,442190,1.0000,identity
H4,450110,H4,450110,1.0000,identity
H4,450190,H4,450190,1.0000,identity
H4,450200,H4,450200,1.0000,identity
H4,450310,H4,450310,1.0000,identity
H4,450390,H4,450390,1.0000,identity
H4,450410,H4,450410,1.0000,identity
H4,450490,H4,450490,1.0000,identity
H4,460121,H4,460121,1.0000,identity
H4,460122,H4,460122,1.0000,identity
H4,460129,H4,460129,1.0000,identity
H4,460192,H4,460192,1.0000,identity
H4,460193,H4,460193,1.0000,identity
H4,460194,H4,460194,1.0000,identity
H4,460199,H4,460199,1.0000,identity
H4,460211,H4,460211,1.0000,identity
H4,460212,H4,460212,1.0000,identity
H4,460219,H4,460219,1.0000,identity
H4,460290,H4,460290,1.0000,identity
H4,470100,H4,470100,1.0000,identity
H4,470200,H4,470200,1.0000,identity
H4,470311,H4,470311,1.0000,identity
H4,470319,H4,470319,1.0000,identity
H4,470321,H4,470321,1.0000,identity
H4,470329,H4,470329,1.0000,identity
H4,470411,H4,470411,1.0000,identity
H4,470419,H4,470419,1.0000,identity
H4,470421,H4,470421,1.0000,identity
H4,470429,H4,470429,1.0000,identity
H4,470500,H4,470500,1.0000,identity
H4,470610,H4,470610,1.0000,identity
H4,470620,H4,470620,1.0000,identity
H4,470630,H4,470630,1.0000,identity
H4,470691,H4,470691,1.0000,identity
H4,470692,H4,470692,1.0000,identity
H4,470693,H4,470693,1.0000,identity
H4,470710,H4,470710,1.0000,identity
H4,470720,H4,470720,1.0000,identity
H4,470730,H4,470730,1.0000,identity
H4,470790,H4,470790,1.0000,identity
H4,480100,H4,480100,1.0000,identity
H4,480210,H4,480210,1.0000,identity
H4,480220,H4,480220,1.0000,identity
H4,480240,H4,480240,1.0000,identity
H4,480254,H4,480254,1.0000,identity
H4,480255,H4,480255,1.0000,identity
H4,480256,H4,480256,1.0000,identity
H4,480257,H4,480257,1.0000,identity
H4,480258,H4,480258,1.0000,identity
H4,480261,H4,480261,1.0000,identity
H4,480262,H4,480262,1.0000,identity
H4,480269,H4,480269,1.0000,identity
H4,480300,H4,480300,1.0000,identity
H4,480411,H4,480411,1.0000,identity
H4,480419,H4,480419,1.0000,identity
H4,480421,H4,480421,1.0000,identity
H4,480429,H4,480429,1.0000,identity
H4,480431,H4,480431,1.0000,identity
H4,480439,H4,480439,1.0000,identity
H4,480441,H4,480441,1.0000,identity
H4,480442,H4,480442,1.0000,identity
H4,480449,H4,480449,1.0000,identity
H4,480451,H4,480451,1.0000,identity
H4,480452,H4,480452,1.0000,identity
H4,480459,H4,480459,1.0000,identity
H4,480511,H4,480511,1.0000,identity
H4,480512,H4,480512,1.0000,identity
H4,480519,H4,480519,1.0000,identity
H4,480524,H4,480524,1.0000,identity
H4,480525,H4,480525,1.0000,identity
H4,480530,H4,480530,1.0000,identity
H4,480540,H4,480540,1.0000,identity
H4,480550,H4,480550,1.0000,identity
H4,480591,H4,480591,1.0000,identity
H4,480592,H4,480592,1.0000,identity
H4,480593,H4,480593,1.0000,identity
H4,480610,H4,480610,1.0000,identity
H4,480620,H4,480620,1.0000,identity
H4,480630,H4,480630,1.0000,identity
H4,480640,H4,480640,1.0000,identity
H4,480700,H4,480700,1.0000,identity
H4,480810,H4,480810,1.0000,identity
H4,480840,H4,480840,1.0000,identity
H4,480890,H4,480890,1.0000,identity
H4,480920,H4,480920,1.0000,identity
H4,480990,H4,480990,1.0000,identity
H4,481013,H4,481013,1.0000,identity
H4,481014,H4,481014,1.0000,identity
H4,481019,H4,481019,1.0000,identity
H4,481022,H4,481022,1.0000,identity
H4,481029,H4,481029,1.0000,identity
H4,481031,H4,481031,1.0000,identity
H4,481032,H4,481032,1.0000,identity
H4,481039,H4,481039,1.0000,identity
H4,481092,H4,481092,1.0000,identity
H4,481099,H4,481099,1.0000,identity
H4,481110,H4,481110,1.0000,identity
H4,481141,H4,481141,1.0000,identity
H4,481149,H4,481149,1.0000,identity
H4,481151,H4,481151,1.0000,identity
H4,481159,H4,481159,1.0000,identity
H4,481160,H4,481160,1.0000,identity
H4,481190,H4,481190,1.0000,identity
H4,481200,H4,481200,1.0000,identity
H4,481310,H4,481310,1.0000,identity
H4,481320,H4,481320,1.0000,identity
H4,481390,H4,481390,1.0000,identity
H4,481420,H4,481420,1.0000,identity
H4,481490,H4,481490,1.0000,identity
H4,481620,H4,481620,1.0000,identity
H4,481690,H4,481690,1.0000,identity
H4,481710,H4,481710,1.0000,identity
H4,481720,H4,481720,1.0000,identity
H4,481730,H4,481730,1.0000,identity
H4,481810,H4,481810,1.0000,identity
H4,481820,H4,481820,1.0000,identity
H4,481830,H4,481830,1.0000,identity
H4,481850,H4,481850,1.0000,identity
H4,481890,H4,481890,1.0000,identity
H4,481910,H4,481910,1.0000,identity
H4,481920,H4,481920,1.0000,identity
H4,481930,H4,481930,1.0000,identity
H4,481940,H4,481940,1.0000,identity
H4,481950,H4,481950,1.0000,identity
H4,481960,H4,481960,1.0000,identity
H4,482010,H4,482010,1.0000,identity
H4,482020,H4,482020,1.0000,identity
H4,482030,H4,482030,1.0000,identity
H4,482040,H4,482040,1.0000,identity
H4,482050,H4,482050,1.0000,identity
H4,482090,H4,482090,1.0000,identity
H4,482110,H4,482110,1.0000,identity
H4,482190,H4,482190,1.0000,identity
H4,482210,H4,482210,1.0000,identity
H4,482290,H4,482290,1.0000,identity
H4,482320,H4,482320,1.0000,identity
H4,482340,H4,482340,1.0000,identity
H4,482361,H4,482361,1.0000,identity
H4,482369,H4,482369,1.0000,identity
H4,482370,H4,482370,1.0000,identity
H4,482390,H4,482390,1.0000,identity
H4,490110,H4,490110,1.0000,identity
H4,490191,H4,490191,1.0000,identity
H4,490199,H4,490199,1.0000,identity
H4,490210,H4,490210,1.0000,identity
H4,490290,H4,490290,1.0000,identity
H4,490300,H4,490300,1.0000,identity
H4,490400,H4,490400,1.0000,identity
H4,490510,H4,490510,1.0000,identity
H4,490591,H4,490591,1.0000,identity
H4,490599,H4,490599,1.0000,identity
H4,490600,H4,490600,1.0000,identity
H4,490700,H4,490700,1.0000,identity
H4,490810,H4,490810,1.0000,identity
H4,490890,H4,490890,1.0000,identity
H4,490900,H4,490900,1.0000,identity
H4,491000,H4,491000,1.0000,identity
H4,491110,H4,491110,1.0000,identity
H4,491191,H4,491191,1.0000,identity
H4,491199,H4,491199,1.0000,identity
H4,500100,H4,500100,1.0000,identity
H4,500200,H4,500200,1.0000,identity
H4,500300,H4,500300,1.0000,identity
H4,500400,H4,500400,1.0000,identity
H4,500500,H4,500500,1.0000,identity
H4,500600,H4,500600,1.0000,identity
H4,500710,H4,500710,1.0000,identity
H4,500720,H4,500720,1.0000,identity
H4,500790,H4,500790,1.0000,identity
H4,510111,H4,510111,1.0000,identity
H4,510119,H4,510119,1.0000,identity
H4,510121,H4,510121,1.0000,identity
H4,510129,H4,510129,1.0000,identity
H4,510130,H4,510130,1.0000,identity
H4,510211,H4,510211,1.0000,identity
H4,510219,H4,510219,1.0000,identity
H4,510220,H4,510220,1.0000,identity
H4,510310,H4,510310,1.0000,identity
H4,510320,H4,510320,1.0000,identity
H4,510330,H4,510330,1.0000,identity
H4,510400,H4,510400,1.0000,identity
H4,510510,H4,510510,1.0000,identity
H4,510521,H4,510521,1.0000,identity
H4,510529,H4,510529,1.0000,identity
H4,510531,H4,510531,1.0000,identity
H4,510539,H4,510539,1.0000,identity
H4,510540,H4,510540,1.0000,identity
H4,510610,H4,510610,1.0000,identity
H4,510620,H4,510620,1.0000,identity
H4,510710,H4,510710,1.0000,identity
H4,510720,H4,510720,1.0000,identity
H4,510810,H4,510810,1.0000,identity
H4,510820,H4,510820,1.0000,identity
H4,510910,H4,510910,1.0000,identity
H4,510990,H4,510990,1.0000,identity
H4,511000,H4,511000,1.0000,identity
H4,511111,H4,511111,1.0000,identity
H4,511119,H4,511119,1.0000,identity
H4,511120,H4,511120,1.0000,identity
H4,511130,H4,511130,1.0000,identity
H4,511190,H4,511190,1.0000,identity
H4,511211,H4,511211,1.0000,identity
H4,511219,H4,511219,1.0000,identity
H4,511220,H4,511220,1.0000,identity
H4,511230,H4,511230,1.0000,identity
H4,511290,H4,511290,1.0000,identity
H4,511300,H4,511300,1.0000,identity
H4,520100,H4,520100,1.0000,identity
H4,520210,H4,520210,1.0000,identity
H4,520291,H4,520291,1.0000,identity
H4,520299,H4,520299,1.0000,identity
H4,520300,H4,520300,1.0000,identity
H4,520411,H4,520411,1.0000,identity
H4,520419,H4,520419,1.0000,identity
H4,520420,H4,520420,1.0000,identity
H4,520511,H4,520511,1.0000,identity
H4,520512,H4,520512,1.0000,identity
H4,520513,H4,520513,1.0000,identity
H4,520514,H4,520514,1.0000,identity
H4,520515,H4,520515,1.0000,identity
H4,520521,H4,520521,1.0000,identity
H4,520522,H4,520522,1.0000,identity
H4,520523,H4,520523,1.0000,identity
H4,520524,H4,520524,1.0000,identity
H4,520526,H4,520526,1.0000,identity
H4,520527,H4,520527,1.0000,identity
H4,520528,H4,520528,1.0000,identity
H4,520531,H4,520531,1.0000,identity
H4,520532,H4,520532,1.0000,identity
H4,520533,H4,520533,1.0000,identity
H4,520534,H4,520534,1.0000,identity
H4,520535,H4,520535,1.0000,identity
H4,520541,H4,520541,1.0000,identity
H4,520542,H4,520542,1.0000,identity
H4,520543,H4,520543,1.0000,identity
H4,520544,H4,520544,1.0000,identity
H4,520546,H4,520546,1.0000,identity
H4,520547,H4,520547,1.0000,identity
H4,520548,H4,520548,1.0000,identity
H4,520611,H4,520611,1.0000,identity
H4,520612,H4,520612,1.0000,identity
H4,520613,H4,520613,1.0000,identity
H4,520614,H4,520614,1.0000,identity
H4,520615,H4,520615,1.0000,identity
H4,520621,H4,520621,1.0000,identity
H4,520622,H4,520622,1.0000,identity
H4,520623,H4,520623,1.0000,identity
H4,520624,H4,520624,1.0000,identity
H4,520625,H4,520625,1.0000,identity
H4,520631,H4,520631,1.0000,identity
H4,520632,H4,520632,1.0000,identity
H4,520633,H4,520633,1.0000,identity
H4,520634,H4,520634,1.0000,identity
H4,520635,H4,520635,1.0000,identity
H4,520641,H4,520641,1.0000,identity
H4,520642,H4,520642,1.0000,identity
H4,520643,H4,520643,1.0000,identity
H4,520644,H4,520644,1.0000,identity
H4,520645,H4,520645,1.0000,identity
H4,520710,H4,520710,1.0000,identity
H4,520790,H4,520790,1.0000,identity
H4,520811,H4,520811,1.0000,identity
H4,520812,H4,520812,1.0000,identity
H4,520813,H4,520813,1.0000,identity
H4,520819,H4,520819,1.0000,identity
H4,520821,H4,520821,1.0000,identity
H4,520822,H4,520822,1.0000,identity
H4,520823,H4,520823,1.0000,identity
H4,520829,H4,520829,1.0000,identity
H4,520831,H4,520831,1.0000,identity
H4,520832,H4,520832,1.0000,identity
H4,520833,H4,520833,1.0000,identity
H4,520839,H4,520839,1.0000,identity
H4,520841,H4,520841,1.0000,identity
H4,520842,H4,520842,1.0000,identity
H4,520843,H4,520843,1.0000,identity
H4,520849,H4,520849,1.0000,identity
H4,520851,H4,520851,1.0000,identity
H4,520852,H4,520852,1.0000,identity
